1,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Human",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
2,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Orc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
3,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Dwarf",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
4,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Night Elf",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
5,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Undead",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128878,
6,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Tauren ",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
7,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Creature",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
8,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Gnome",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
9,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"PLAYER, Troll",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
14,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Monster",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
15,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Defias Brotherhood",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
16,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Gnoll - Riverpaw",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
17,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Gnoll - Redridge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
18,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Gnoll - Shadowhide",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
19,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Murloc",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
20,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Undead, Scourge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
21,0.000000,255,0,0,0,0,0,0.000000,0.000000,500,0.000000,0,0,0,0,0,0,169,"Booty Bay",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"This booming coastal city is run by Baron Revilgaz of the Blackwater Raiders.  Mortal enemies of the Bloodsail Buccaneers and part of the Steamwheedle Cartel.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
22,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Beast - Spider",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
23,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Beast - Boar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
24,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Worgen",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
25,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Kobold",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
26,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Troll, Bloodscalp",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
27,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Troll, Skullsplitter",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
28,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Prey",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
29,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Beast - Wolf",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
30,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Defias Brotherhood Traitor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
31,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Friendly",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
32,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Trogg",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
33,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Troll, Frostmane",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
34,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Orc, Blackrock",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
35,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Villian",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
36,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Victim",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
37,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Beast - Bear",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
38,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Ogre",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
39,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Kurzen's Mercenaries",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
40,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Escortee",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
41,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Venture Company",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
42,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Beast - Raptor",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
43,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Basilisk",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
44,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Dragonflight, Green",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
45,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Lost Ones",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
46,0.000000,255,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,4,0,0,0,0," Blacksmithing - Armorsmithing",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
47,0.000000,73,178,4,0,0,0,0.000000,0.000000,3100,-1.#QNAN0,4000,0,17,6,17,0,469,"Ironforge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"This Alliance capital is the pride of the Dun Morogh dwarves.  Home to King Magni.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
48,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Dark Iron Dwarves",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
49,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Human, Night Watch",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
50,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Dragonflight, Red",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
51,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Gnoll - Mosshide",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
52,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Orc, Dragonmaw",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
53,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Gnome - Leper",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
54,0.000000,13,178,64,0,0,0,0.000000,0.000000,3100,-1.#QNAN0,4000,0,17,6,17,0,469,"Gnomeregan Exiles",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"The former denizens of Gnomeregan, now living in exile in Ironforge and in league with the Alliance.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,
55,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Leopard",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
56,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Scarlet Crusade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
57,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Gnoll - Rothide",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
58,-1.#QNAN0,0,0,0,0,0,0,0.000000,0.000000,0,0.000000,0,0,0,0,0,0,0,"Beast - Gorilla",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,"",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128876,
