1,0,0.000000,0.000000,0.000000,0.000000,0.000000,12,13,10,11,4,
2,0,612096.000000,0.000000,998400.000000,19200.000000,25861.000000,14,15,494,15,4,
3,0,714810.000000,0.000000,987301.000000,13924.000000,19298.000000,16,15,496,15,4,
4,0,557760.000000,0.000000,966720.000000,23040.000000,28800.000000,17,18,497,18,4,
5,0,685440.000000,-177.000000,989760.000000,11167.000000,16362.000000,19,20,10,11,4,
6,0,725045.000000,0.000000,1021195.000000,13922.000000,20298.000000,21,22,454,11,4,
7,0,653065.000000,0.000000,897438.000000,23773.000000,29291.000000,23,24,456,456,4,
8,0,561600.000000,0.000000,1002240.000000,25920.000000,31680.000000,17,25,497,25,4,
9,0,614400.000000,0.000000,1094400.000000,63744.000000,72192.000000,26,27,409,409,4,
10,0,710400.000000,9216.000000,864000.000000,12603.000000,20050.000000,28,24,493,24,4,
11,0,644315.000000,0.000000,728689.000000,14966.000000,35446.000000,29,13,499,13,4,
12,0,724087.000000,0.000000,667736.000000,13785.000000,46868.000000,30,31,10,11,4,
13,0,648745.000000,-389.000000,618216.000000,18900.000000,54857.000000,32,33,10,11,4,
14,0,759016.750000,818.085449,987938.562500,26782.000000,30720.000000,16,15,496,15,4,
15,0,646080.000000,-3840.000000,997440.000000,24000.000000,31658.000000,14,15,494,15,4,
16,0,666312.375000,15687.891602,800207.687500,35975.207031,43712.828125,34,35,406,406,2,
17,0,687233.000000,2345.000000,1011162.000000,11068.000000,14613.000000,19,20,10,11,4,
18,0,664320.000000,0.000000,982080.000000,6720.000000,7680.000000,14,15,494,15,4,
19,0,702610.000000,0.000000,1047894.000000,14178.000000,19057.000000,36,37,36,11,4,
20,0,706944.000000,0.000000,901632.000000,25344.000000,29952.000000,23,24,456,456,4,
21,0,748800.000000,0.000000,856704.000000,24882.000000,29952.000000,28,24,493,24,4,
22,0,613629.000000,8480.000000,804810.000000,26524.000000,31670.000000,34,35,406,406,2,
23,0,597504.000000,6912.000000,841728.000000,19200.000000,20736.000000,34,35,406,406,2,
24,0,622848.000000,5376.000000,823296.000000,20736.000000,24576.000000,34,35,406,406,2,
25,0,716234.125000,5376.000000,822528.000000,10580.000000,23040.000000,38,39,10,11,4,
26,0,737280.000000,0.000000,807168.000000,24576.000000,39168.000000,38,39,10,11,4,
27,0,612864.000000,0.000000,516864.000000,35446.000000,51722.000000,40,39,407,407,4,
28,0,564790.000000,0.000000,604416.000000,28996.000000,65437.000000,41,42,10,11,4,
29,0,561408.000000,0.000000,537600.000000,18808.000000,30171.000000,40,43,407,407,4,
30,0,721019.000000,0.000000,547667.000000,14890.000000,22843.000000,44,45,457,45,4,
31,0,671928.000000,0.000000,553804.000000,29170.000000,38597.000000,46,45,10,45,4,
32,0,673462.000000,0.000000,510849.000000,9846.000000,21662.000000,47,45,10,45,4,
33,0,704256.000000,0.000000,527616.000000,12209.000000,16542.000000,48,45,457,45,4,
34,0,680017.000000,767.000000,579840.000000,2035.000000,3331.000000,49,45,10,45,4,
35,0,707752.000000,0.000000,575461.000000,11815.000000,22449.000000,50,45,10,45,4,
36,0,708480.000000,0.000000,610560.000000,18024.000000,31347.000000,51,45,10,11,4,
37,0,753792.000000,0.000000,604800.000000,23902.000000,40359.000000,51,52,10,11,4,
38,0,758650.000000,0.000000,584634.000000,8612.000000,11755.000000,53,24,10,11,4,
39,0,596846.000000,0.000000,1131107.000000,5486.000000,8229.000000,26,27,409,409,4,
40,0,601065.000000,1663.000000,986093.000000,1279.000000,2743.000000,54,27,494,27,4,
41,0,630428.000000,0.000000,990672.000000,4702.000000,9012.000000,55,27,10,11,4,
42,0,769336.000000,0.000000,520883.000000,46080.000000,59513.000000,56,37,444,37,4,
43,0,749492.000000,5148.000000,525102.000000,6962.000000,10136.000000,57,37,457,37,4,
44,0,631954.000000,0.000000,593793.000000,9404.000000,17241.000000,427,45,422,422,2,
45,0,659431.000000,0.000000,688803.000000,4310.000000,24294.000000,30,45,10,11,4,
46,0,747098.000000,5369.000000,504893.000000,8271.000000,14572.000000,59,33,457,33,4,
47,0,811530.000000,3835.000000,516986.000000,6564.000000,11028.000000,57,31,457,31,4,
48,0,737786.000000,5369.000000,475746.000000,15360.000000,20086.000000,60,45,60,45,4,
49,0,731145.000000,4123.000000,475480.000000,2253.000000,5908.000000,61,45,61,45,4,
50,0,674996.000000,2027.000000,912325.000000,9058.000000,12209.000000,23,45,456,456,4,
51,0,594662.000000,2913.000000,919693.000000,2363.000000,3043.000000,62,24,10,11,4,
52,0,592048.000000,2553.000000,916999.000000,2255.000000,3227.000000,62,24,10,11,4,
53,0,645849.000000,2301.000000,529258.000000,9452.000000,14572.000000,40,24,407,407,4,
54,0,115200.000000,0.000000,1094400.000000,90585.000000,95311.000000,12,63,10,11,4,
55,0,598018.000000,-1969.000000,665698.000000,9641.000000,12497.000000,64,13,10,11,4,
56,0,594410.000000,6025.000000,662270.000000,3151.000000,5120.000000,65,66,10,11,4,
57,0,671928.000000,0.000000,1044710.000000,11028.000000,21662.000000,67,66,10,11,4,
58,0,711814.000000,0.000000,734825.000000,15360.000000,48837.000000,29,37,499,37,4,
59,0,171183.000000,-7285.000000,1114234.000000,5908.000000,8341.000000,68,27,10,11,4,
60,0,162901.000000,-8437.000000,1115278.000000,5393.000000,8345.000000,69,13,10,11,4,
61,0,670740.000000,6341.000000,614555.000000,3771.000000,5554.000000,70,71,10,11,4,
62,0,724065.000000,0.000000,504713.000000,9601.000000,15360.000000,59,13,457,11,4,
63,0,757837.000000,6903.000000,628974.000000,7877.000000,10634.000000,72,52,10,11,4,
64,0,710172.000000,0.000000,1009426.000000,5762.000000,9058.000000,21,45,454,11,4,
65,0,737462.000000,1703.000000,1009584.000000,4436.000000,8271.000000,21,45,454,11,4,
66,0,722481.000000,997.000000,1003218.000000,3151.000000,7483.000000,21,22,454,11,4,
67,0,728977.000000,-241.000000,1041188.000000,6302.000000,11422.000000,21,22,454,11,4,
68,0,730223.000000,0.000000,977210.000000,5514.000000,8665.000000,16,22,496,22,4,
69,0,716560.000000,5441.000000,1018703.000000,1575.000000,2757.000000,74,15,74,11,4,
70,0,1180800.000000,0.000000,1180800.000000,23237.000000,33871.000000,75,15,10,11,4,
71,0,698894.000000,4051.000000,994085.000000,2253.000000,3581.000000,76,22,10,11,4,
72,0,673570.000000,7565.000000,858452.000000,13785.000000,20376.000000,77,78,10,11,4,
73,0,644315.000000,8437.000000,857552.000000,12209.000000,18221.000000,77,24,10,11,4,
74,0,685555.000000,12694.000000,877531.000000,1611.000000,3545.000000,77,24,10,11,4,
75,0,690783.000000,10071.000000,842809.000000,2757.000000,4726.000000,77,24,10,11,4,
76,0,650451.000000,14574.000000,874427.000000,7089.000000,11028.000000,77,24,10,11,4,
77,0,593586.000000,0.000000,931236.000000,15043.000000,17814.000000,79,24,10,11,3,
78,0,679959.000000,4281.000000,888284.000000,8665.000000,12209.000000,23,13,456,456,4,
79,0,764679.000000,4231.000000,493268.000000,4472.000000,5372.000000,80,24,10,11,3,
80,0,790075.000000,3705.000000,491014.000000,8665.000000,9846.000000,81,13,10,11,4,
81,0,747840.000000,3079.000000,561222.000000,4502.000000,7706.000000,82,37,444,37,4,
82,509,0.000000,0.000000,0.000000,0.000000,0.000000,394,391,8,11,3,
83,469,0.000000,0.000000,0.000000,0.000000,0.000000,85,86,10,11,5,
84,269,0.000000,0.000000,0.000000,0.000000,0.000000,87,88,10,11,4,
85,269,358975.000000,0.000000,681600.000000,19200.000000,28800.000000,89,90,10,11,4,
86,269,586091.000000,-1609.000000,533861.000000,15830.000000,52775.000000,91,92,10,11,4,
87,269,598292.000000,0.000000,500111.000000,14572.000000,16542.000000,93,94,10,11,4,
88,269,573113.000000,1163.000000,507341.000000,13238.000000,14966.000000,93,94,10,11,4,
89,269,555446.000000,0.000000,514004.000000,12031.000000,13854.000000,93,94,10,11,4,
90,269,538441.000000,0.000000,528000.000000,11445.000000,13785.000000,93,94,10,11,4,
91,269,544563.000000,0.000000,550340.000000,11059.000000,13467.000000,93,94,10,11,4,
92,269,571529.000000,0.000000,569001.000000,19298.000000,21662.000000,93,94,10,11,4,
93,269,607785.000000,0.000000,573149.000000,17723.000000,20086.000000,93,94,10,11,4,
94,269,624529.000000,0.000000,552270.000000,13461.000000,15754.000000,93,94,10,11,4,
95,269,627440.000000,0.000000,524656.000000,14966.000000,17329.000000,93,94,10,11,4,
96,269,613633.000000,0.000000,513918.000000,14178.000000,16935.000000,93,95,10,11,4,
97,36,0.000000,0.000000,0.000000,0.000000,0.000000,96,97,10,11,4,
98,36,557760.000000,0.000000,966720.000000,23040.000000,28800.000000,98,99,10,11,4,
99,36,633600.000000,0.000000,623232.000000,50688.000000,64512.000000,100,101,10,11,4,
100,451,0.000000,0.000000,0.000000,0.000000,0.000000,102,103,10,11,3,
101,451,612096.000000,0.000000,998400.000000,19200.000000,25861.000000,104,105,10,11,3,
102,451,714810.000000,0.000000,987301.000000,13924.000000,19298.000000,106,105,10,11,4,
103,451,557760.000000,0.000000,966720.000000,23040.000000,28800.000000,107,108,10,11,4,
104,451,685440.000000,-177.000000,989760.000000,11167.000000,16362.000000,109,110,10,11,4,
105,451,725045.000000,0.000000,1021195.000000,13922.000000,20298.000000,111,112,10,11,5,
106,451,653065.000000,0.000000,897438.000000,23773.000000,29291.000000,113,114,10,11,3,
107,451,561600.000000,0.000000,1002240.000000,25920.000000,31680.000000,107,115,10,11,4,
108,451,614400.000000,0.000000,1094400.000000,63744.000000,72192.000000,116,117,10,11,4,
109,451,710400.000000,9216.000000,864000.000000,12603.000000,20050.000000,118,114,10,11,5,
110,451,644315.000000,0.000000,728689.000000,14966.000000,35446.000000,119,103,10,11,5,
111,451,724087.000000,0.000000,667736.000000,13785.000000,46868.000000,120,121,10,11,5,
112,451,648745.000000,-389.000000,618216.000000,18900.000000,54857.000000,122,123,10,11,5,
113,451,759529.000000,0.000000,985920.000000,26782.000000,30720.000000,106,105,10,11,4,
114,451,646080.000000,-3840.000000,997440.000000,24000.000000,31658.000000,104,105,10,11,3,
115,451,664258.000000,2603.000000,796189.000000,22449.000000,47655.000000,124,125,10,11,2,
116,451,687233.000000,2345.000000,1011162.000000,11068.000000,14613.000000,109,110,10,11,4,
117,451,664320.000000,0.000000,982080.000000,6720.000000,7680.000000,104,105,10,11,3,
118,451,702754.000000,0.000000,1047490.000000,10454.000000,15754.000000,126,127,10,11,5,
119,451,706944.000000,0.000000,901632.000000,25344.000000,29952.000000,113,114,10,11,3,
120,451,748800.000000,0.000000,856704.000000,24882.000000,29952.000000,118,114,10,11,5,
121,451,609024.000000,9216.000000,802560.000000,19968.000000,23040.000000,124,125,10,11,2,
122,451,597504.000000,6912.000000,841728.000000,19200.000000,20736.000000,124,125,10,11,2,
123,451,622848.000000,5376.000000,823296.000000,20736.000000,24576.000000,128,125,10,11,2,
124,451,715008.000000,5376.000000,822528.000000,10580.000000,23040.000000,129,130,10,11,4,
