5525,24450,0,0,0.000000,100,0,0,0.000000,
5786,1742,0,0,0.000000,100,0,0,0.000000,
5787,1756,23148,0,0.000000,100,100,0,0.000000,
5788,1756,0,0,0.000000,100,0,0,0.000000,
5789,16697,24579,0,0.000000,100,100,0,0.000000,
5790,1754,23145,0,0.000000,100,100,0,0.000000,
5791,1755,23145,24577,0.000000,100,100,100,0.000000,
5792,1755,23147,0,0.000000,100,100,0,0.000000,
5793,1756,23148,24578,0.000000,100,100,100,0.000000,
5794,1754,23145,0,0.000000,100,100,0,0.000000,
5795,16827,0,0,0.000000,100,0,0,0.000000,
5796,16827,0,0,0.000000,100,0,0,0.000000,
5797,16828,0,0,0.000000,100,0,0,0.000000,
5798,16828,0,0,0.000000,100,0,0,0.000000,
5799,16828,0,0,0.000000,100,0,0,0.000000,
5800,17253,0,0,0.000000,100,0,0,0.000000,
5801,16829,0,0,0.000000,100,0,0,0.000000,
5802,16829,0,0,0.000000,100,0,0,0.000000,
5803,16829,0,0,0.000000,100,0,0,0.000000,
5804,16829,0,0,0.000000,100,0,0,0.000000,
5805,16830,0,0,0.000000,100,0,0,0.000000,
5806,16832,0,0,0.000000,100,0,0,0.000000,
5807,3010,0,0,0.000000,100,0,0,0.000000,
5808,3010,0,0,0.000000,100,0,0,0.000000,
5809,3010,0,0,0.000000,100,0,0,0.000000,
5810,3010,0,0,0.000000,100,0,0,0.000000,
5811,3009,0,0,0.000000,100,0,0,0.000000,
5812,16828,0,0,0.000000,100,0,0,0.000000,
5813,16832,0,0,0.000000,100,0,0,0.000000,
5814,16828,0,0,0.000000,100,0,0,0.000000,
5815,16829,0,0,0.000000,100,0,0,0.000000,
5816,1742,0,0,0.000000,100,0,0,0.000000,
5817,1742,0,0,0.000000,100,0,0,0.000000,
5818,1742,0,0,0.000000,100,0,0,0.000000,
5819,1742,0,0,0.000000,100,0,0,0.000000,
5820,1742,0,0,0.000000,100,0,0,0.000000,
5821,1742,0,0,0.000000,100,0,0,0.000000,
