1,0,-8888.980469,-0.540000,94.389999,"Northshire Abbey",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,308,0,
2,0,-8840.559570,489.700012,109.610001,"Stormwind, Elwynn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
3,0,16391.810547,16341.209961,69.440002,"Programmer Isle",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,308,0,
4,0,-10628.889648,1036.680054,34.060001,"Sentinel Hill, Westfall",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
5,0,-9429.099609,-2231.399902,68.650002,"Lakeshire, Redridge",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
6,0,-4821.779785,-1155.439941,502.209991,"Ironforge, Dun Morogh",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
7,0,-3792.260010,-783.289978,9.060000,"Menethil Harbor, Wetlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
8,0,-5421.910156,-2930.010010,347.250000,"Thelsamar, Loch Modan",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
9,0,-14271.769531,299.869995,31.090000,"Booty Bay, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,541,0,
10,0,478.859985,1536.589966,131.320007,"The Sepulcher, Silverpine Forest",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,0,
11,0,1568.619995,267.970001,-43.099998,"Undercity, Tirisfal",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,3574,0,
12,0,-10515.459961,-1261.650024,41.340000,"Darkshire, Duskwood",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
13,0,-0.060000,-859.909973,58.830002,"Tarren Mill, Hillsbrad",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,3574,0,
14,0,-711.479980,-515.479980,26.110001,"Southshore, Hillsbrad",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
15,0,2253.399902,-5344.899902,83.379997,"Eastern Plaguelands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8323198,541,0,
16,0,-1240.530029,-2515.110107,22.160000,"Refuge Pointe, Arathi",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
17,0,-916.289978,-3496.889893,70.449997,"Hammerfall, Arathi",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
18,0,-14444.290039,509.619995,26.200001,"Booty Bay, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
19,0,-14473.049805,464.149994,36.430000,"Booty Bay, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
20,0,-12414.179688,146.289993,3.280000,"Grom'gol, Stranglethorn",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
21,0,-6633.990234,-2180.050049,244.139999,"Kargath, Badlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
22,1,-1197.209961,29.709999,176.949997,"Thunder Bluff, Mulgore",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
23,1,1677.589966,-4315.709961,61.169998,"Orgrimmar, Durotar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
24,0,-6666.000000,-2222.300049,278.600006,"Generic, World target for Zeppelin Paths",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
25,1,-441.799988,-2596.080078,96.059998,"Crossroads, The Barrens",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
26,1,6341.379883,557.679993,16.290001,"Auberdine, Darkshore",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
27,1,8643.589844,841.049988,23.299999,"Rut'theran Village, Teldrassil",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
28,1,2827.340088,-289.239990,107.160004,"Astranaar, Ashenvale",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
29,1,966.570007,1040.319946,104.269997,"Sun Rock Retreat, Stonetalon Mountains",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
30,1,-5407.709961,-2414.300049,90.320000,"Freewind Post, Thousand Needles",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
31,1,-4491.879883,-775.890015,-39.520000,"Thalanaar, Feralas",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
32,1,-3825.370117,-4516.580078,10.440000,"Theramore, Dustwallow Marsh",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
33,1,2681.129883,1461.680054,232.880005,"Stonetalon Peak, Stonetalon Mountains",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
34,1,-1965.170044,-5824.290039,-1.060000,"Transport, Booty Bay - Ratchet",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
35,1,1320.069946,-4649.200195,21.570000,"Transport, Orgrimmar Zepplins",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
36,0,-8644.620117,433.279999,59.459999,"Generic, World target",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,15665,0,
37,1,139.240005,1325.819946,193.500000,"Nijel's Point, Desolace",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
38,1,-1767.640015,3263.889893,4.940000,"Shadowprey Village, Desolace",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
39,1,-7223.970215,-3734.590088,8.390000,"Gadgetzan, Tanaris",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
40,1,-7048.890137,-3780.360107,10.190000,"Gadgetzan, Tanaris",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
41,1,-4373.799805,3338.649902,12.270000,"Feathermoon, Feralas",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
42,1,-4419.859863,199.309998,25.059999,"Camp Mojache, Feralas",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
43,0,283.739990,-2002.760010,194.740005,"Aerie Peak, The Hinterlands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
44,1,3661.520020,-4390.379883,113.050003,"Valormok, Azshara",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
45,0,-11112.250000,-3435.739990,79.089996,"Nethergarde Keep, Blasted Lands",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,541,
46,0,-986.429993,-547.859985,-3.860000,"Southshore Ferry, Hillsbrad",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
47,0,-12418.769531,235.429993,1.120000,"Transport, Grom'gol - Orgrimmar",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
48,1,5068.399902,-337.220001,367.410004,"Bloodvenom Post, Felwood",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
49,1,7458.450195,-2487.209961,462.329987,"Moonglade",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
50,0,0.000000,0.000000,0.000000,"Transport, Menethil Ships",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
51,0,0.000000,0.000000,0.000000,"Transport, Rut'theran - Auberdine",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
52,1,6799.240234,-4742.439941,701.500000,"Everlook, Winterspring",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,3837,
53,1,6813.060059,-4611.120117,710.669983,"Everlook, Winterspring",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
54,1,-4203.870117,3284.000000,-12.860000,"Transport, Feathermoon - Feralas",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,0,0,
55,1,-3147.389893,-2842.179932,34.610001,"Brackenwall Village, Dustwallow Marsh",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
56,0,-10456.969727,-3279.250000,21.350000,"Stonard, Swamp of Sorrows",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128894,2224,0,
